ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-06-27,206,68,136,33.01,5600.00
tajga_hotel,Отель Тайга,2026-06-27,44,15,29,34.09,3500.00
angara_hotel,Ангара Отель,2026-06-27,300,30,48,10.0,4750.00
hotel_nikola_2,Отель Никола,2026-06-27,27,21,42,77.78,5453.00
lyuks_hotel_4,Отель Люкс,2026-06-27,15,13,26,86.67,2473.00
otel_irkut,Отель Иркут,2026-06-27,30,16,29,53.33,3200.00
yakovlev_hotel,Отель Яковлевъ,2026-06-27,25,15,32,60.0,3197.00
flagman_hotel_4,Отель Флагман,2026-06-27,13,2,5,15.38,6000.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-06-27,15,13,20,86.67,3330.00
7_dorog,Гостиница 7 дорог,2026-06-27,19,16,31,84.21,5600.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-06-27,7,4,9,57.14,4273.00
mayak_hotel_listvyanka,Отель Маяк,2026-06-27,54,22,41,40.74,6080.00
legend_of_baikal,Отель Легенда Байкала,2026-06-27,35,12,20,34.29,9375.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-06-27,28,16,31,57.14,6500.00
evropa_hotel,Отель Европа,2026-06-27,58,18,31,31.03,4940.00
guest_house_baykal,В объятиях Байкала,2026-06-27,0,4,8,100.0,6000.00
hotel_angara,Отель Ангара-Приоритет,2026-06-27,31,11,15,35.48,3800.00
bajkal_hotel,Отель Байкал,2026-06-27,72,39,76,54.17,8500.00
hotel_flagman_olkhona,Отель Флагман Ольхона,2026-06-27,15,13,28,86.67,4154.00
aristokrat_hotel,Отель Аристократ,2026-06-27,12,6,11,50.0,4200.00
vera_baikal,Отель Вера Байкал,2026-06-27,38,23,46,60.53,6900.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-06-27,140,40,80,28.57,5341.00
flagman_hotel,Отель Флагман,2026-06-27,10,6,11,60.0,7500.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-06-27,100,45,89,45.0,6500.00
otel_tsentral,Отель Централь,2026-06-27,48,23,46,47.92,7500.00
