ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-06-28,206,77,154,37.38,5600.00
tajga_hotel,Отель Тайга,2026-06-28,44,15,30,34.09,5700.00
angara_hotel,Ангара Отель,2026-06-28,300,22,31,7.33,4750.00
lyuks_hotel_4,Отель Люкс,2026-06-28,15,11,22,73.33,2473.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-06-28,67,6,6,8.96,4100.00
taiga_2,Отель Taiga,2026-06-28,101,47,78,46.53,5531.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-06-28,15,12,18,80.0,3330.00
evropa_hotel,Отель Европа,2026-06-28,58,34,55,58.62,4560.00
hotel_nikola_2,Отель Никола,2026-06-28,27,21,42,77.78,5453.00
otel_irkut,Отель Иркут,2026-06-28,30,20,37,66.67,3200.00
7_dorog,Гостиница 7 дорог,2026-06-28,19,16,31,84.21,5600.00
vera_baikal,Отель Вера Байкал,2026-06-28,38,22,44,57.89,6900.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-06-28,100,56,109,56.0,6700.00
flagman_hotel_4,Отель Флагман,2026-06-28,13,7,12,53.85,6000.00
hotel_angara,Отель Ангара-Приоритет,2026-06-28,31,11,17,35.48,3800.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-06-28,28,7,14,25.0,6500.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-06-28,140,26,52,18.57,5341.00
yakovlev_hotel,Отель Яковлевъ,2026-06-28,25,10,23,40.0,4327.00
legend_of_baikal,Отель Легенда Байкала,2026-06-28,35,15,25,42.86,9375.00
minihotel_albatros,Гостиница Альбатрос,2026-06-28,12,6,16,50.0,2700.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-06-28,7,4,9,57.14,4273.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,2026-06-28,128,39,77,30.47,5250.00
empire_hotel_3,Гостиница Империя,2026-06-28,49,8,13,16.33,5300.00
mayak_hotel_listvyanka,Отель Маяк,2026-06-28,54,20,40,37.04,6460.00
hotel_flagman_olkhona,Отель Флагман Ольхона,2026-06-28,15,10,20,66.67,5143.00
malinovka_3,Малиновка,2026-06-28,0,3,7,100.0,2967.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-06-28,46,22,44,47.83,18000.00
aristokrat_hotel,Отель Аристократ,2026-06-28,12,6,11,50.0,4200.00
victory_hotel_4,Гостиница Виктория,2026-06-28,30,15,30,50.0,4200.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-06-28,40,20,40,50.0,22443.75
bajkal_hotel,Отель Байкал,2026-06-28,72,49,95,68.06,8500.00
guest_house_baykal,В объятиях Байкала,2026-06-28,0,4,8,100.0,6000.00
grand_baikal,Отель Гранд Байкал,2026-06-28,64,4,8,6.25,5737.00
flagman_hotel,Отель Флагман,2026-06-28,10,7,13,70.0,7500.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-06-28,6,2,5,33.33,2200.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-06-28,56,46,73,82.14,4550.00
gostevoy_dom_sunrise,Sunrise,2026-06-28,0,5,11,100.0,7421.00
hotel_complex_baikalov_ostrog,Гостиница Байкалов Острог,2026-06-28,0,69,79,100.0,10389.00
the_sky_of_lake_baikal,Небо Байкала,2026-06-28,0,10,23,100.0,3463.00
hotel_nataly_2,Отель Натали,2026-06-28,12,4,6,33.33,4500.00
otel_tsentral,Отель Централь,2026-06-28,48,23,45,47.92,7500.00
baza_otdykha_gostiny_dvor_vdokhnovenie,Отель Гостиный Двор Вдохновение,2026-06-28,34,22,45,64.71,4000.00
baza_otdykha_olkhon,База отдыха Ольхон,2026-06-28,50,37,101,74.0,5448.00
best_eastern_hotel_zvezda,Отель Звезда,2026-06-28,65,32,64,49.23,7514.00
inn_business_hall,Отель Business Hall,2026-06-28,18,8,16,44.44,4420.00
matreshka_hotel,Отель Матрешка,2026-06-28,35,26,42,74.29,4547.00
marx_hotel,Отель Маркс,2026-06-28,26,10,20,38.46,6000.00
baykal_guest_house_3,Меблированные комнаты Байкал,2026-06-28,0,12,16,100.0,2968.00
baykal_shale_guest_house,Байкал Шале,2026-06-28,11,1,2,9.09,4452.00
baikal_forest_hotel,Отель Форест,2026-06-28,156,10,20,6.41,6806.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-06-28,25,4,12,16.0,5000.00
lada_8,Отель Гостиница ЛАДА,2026-06-28,22,0,0,0.0,
tikhaya_gavan_4,"Отель ""Тихая Гавань""",2026-06-28,12,4,10,33.33,4100.00
podlemorie_hotel,Отель Подлеморье,2026-06-28,14,7,15,50.0,5500.00
guest_house_baykaliya,Байкалия,2026-06-28,0,5,10,100.0,7500.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-06-28,18,0,0,0.0,
baikal_view_hotel,Baikal View Hotel,2026-06-28,99,48,100,48.48,12683.00
kupechesky_dvor_hotel,Отель Купеческий Дворъ,2026-06-28,14,7,14,50.0,7380.00
larus,Отель Ларус,2026-06-28,14,0,0,0.0,
lotos_hotel,Отель Лотос,2026-06-28,23,10,20,43.48,3100.00
olkhon_inn,Olkhon Inn,2026-06-28,0,36,72,100.0,5700.00
hotel_kurshavel_,Отель Куршавель,2026-06-28,15,15,31,100.0,3500.00
minihotel_panda,Отель ДиаДэй,2026-06-28,9,0,0,0.0,
city_park_hotel_13,Меблированные комнаты City Park,2026-06-28,0,5,5,100.0,2375.00
guesthouse_dudeevukh,Меблированные комнаты Дудеевых,2026-06-28,0,0,0,0.0,
miniotel_serdtse_baykala,Сердце Байкала,2026-06-28,0,3,4,100.0,12500.00
hotel_harats_inn,Отель Harat's inn,2026-06-28,12,11,22,91.67,4000.00
gostevoi_dom_margobai,Отель Маргобай,2026-06-28,14,22,34,100.0,1894.00
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,2026-06-28,40,33,66,82.5,13570.00
dauria_hotel_2,Отель Даурия,2026-06-28,4,1,1,25.0,14000.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,2026-06-28,16,0,0,0.0,
brusinka,Меблированные комнаты Брусника,2026-06-28,3,2,4,66.67,1500.00
azatai_park_hotel,"Парк-отель ""Азатай""",2026-06-28,0,24,44,100.0,14947.00
legendy_baykala,Гостиница Легенды Байкала,2026-06-28,18,5,9,27.78,1150.00
krestovaya_pad_hotel,Гостиница Крестовая падь,2026-06-28,27,0,0,0.0,
hotel_u_ruchyya,Отель У ручья,2026-06-28,9,0,0,0.0,
hotel_pushkin_2,Отель ПушкинЪ,2026-06-28,23,13,26,56.52,9300.00
atlas_hotel_3,Гостиница Атлас,2026-06-28,29,8,15,27.59,4622.40
bolshoe_puteshestvie_hotel,Кемпинг Отель Ольхон,2026-06-28,10,4,12,40.0,4983.00
uda_2,Отель УДА,2026-06-28,45,38,57,84.44,1700.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,2026-06-28,65,0,0,0.0,
alaniya,Алания,2026-06-28,0,2,8,100.0,7000.00
chastny_dom_na_peskakh_guest_house,Частный Дом На Песках,2026-06-28,0,2,7,100.0,5310.00
solnechny_guest_house_7,Cолнечный,2026-06-28,0,0,0,0.0,
lenatour,Отель  Ленатур,2026-06-28,8,5,14,62.5,3100.00
praskovya_guest_house,Отель Прасковья,2026-06-28,12,8,9,66.67,1800.00
mini_hotel_vizit,Гостиница Визит,2026-06-28,8,13,26,100.0,2700.00
hotel_barguzin,Меблированные комнаты Баргузин,2026-06-28,0,8,26,100.0,8000.00
lazurny_bereg_hotel_,Гостиница Лазурный берег,2026-06-28,65,1,2,1.54,4800.00
gostinitsa_akademicheskaya,Отель Гостиница Академическая,2026-06-28,48,27,35,56.25,2700.00
vesta_hotel_3,Отель Веста,2026-06-28,27,14,29,51.85,3000.00
miniotel_medveditsa,Меблированные комнаты Медведица,2026-06-28,0,10,19,100.0,4710.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-06-28,59,6,11,10.17,5400.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,2026-06-28,11,0,0,0.0,
hotel_anastasiya_2,Отель ГК Анастасия,2026-06-28,26,20,35,76.92,9100.00
burduguz_hotel_2,Парк-Отель Бурдугуз,2026-06-28,69,0,0,0.0,
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,2026-06-28,119,87,138,73.11,5005.00
modul,Гостиница Комфорт,2026-06-28,12,0,0,0.0,
hotel_yubileinaya__2,Гостиница Юбилейная,2026-06-28,23,14,27,60.87,2443.00
hotel_gostinitsa_avtovokzal,Отель Автовокзал,2026-06-28,22,11,11,50.0,2600.00
gostinitsa_solntse,Гостиница Солнце,2026-06-28,58,20,31,34.48,8800.00
glempingotel_yolki_recreation_camp,Елки,2026-06-28,0,0,0,0.0,
hotel_aziyayevropa,Отель Азия-Европа,2026-06-28,19,11,22,57.89,3986.00
the_hotel_on_volzhskaya,Гостиница на Волжской,2026-06-28,30,17,47,56.67,2840.00
armat_hotel,Отель Армат,2026-06-28,40,29,58,72.5,4700.00
metelitsa_6,Отель Метелица,2026-06-28,5,3,6,60.0,2392.00
magas,Отель на Перроне,2026-06-28,25,22,44,88.0,1680.00
kheyvitsa_guest_house,Отель Гостевой Дом Хейвица,2026-06-28,8,4,7,50.0,4640.00
luna_hotel_9,Отель Луна,2026-06-28,22,3,5,13.64,3300.00
olkhonstory_guest_house,История Ольхона,2026-06-28,6,3,6,50.0,8000.00
beliy_sobol_parkhotel,Парк-отель Белый Соболь,2026-06-28,32,13,30,40.62,4500.00
tri_kita_2,Отель Три Кита,2026-06-28,10,6,14,60.0,2600.00
mihail_strogov,Отель Михаил Строгов,2026-06-28,20,4,8,20.0,3909.00
baikal_capsule_hostel,Baikal Capsule (Байкал Капсула),2026-06-28,0,6,6,100.0,1196.00
kharbor,Отель Харбор,2026-06-28,7,7,10,100.0,1320.00
inn_oasis_2,База отдыха Оазис,2026-06-28,13,10,21,76.92,6000.00
vitim,Витим,2026-06-28,0,2,4,100.0,2989.00
amurskiy,Отель Амурский,2026-06-28,17,14,28,82.35,17900.00
tsentr_otdykha_dashi,Центр отдыха Да-ши,2026-06-28,20,17,40,85.0,10470.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,2026-06-28,7,3,8,42.86,1844.50
riderside,Гостиница Riverside,2026-06-28,8,0,0,0.0,
v_samom_tsentre_irkutska_minihotel,Отель В Сердце Иркутска,2026-06-28,6,5,12,83.33,5400.00
