ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-07-26,206,44,88,21.36,6600.00
tajga_hotel,Отель Тайга,2026-07-26,44,1,2,2.27,9820.00
otel_irkut,Отель Иркут,2026-07-26,30,3,4,10.0,3350.00
hotel_nikola_2,Отель Никола,2026-07-26,27,27,54,100.0,7733.00
yakovlev_hotel,Отель Яковлевъ,2026-07-26,25,5,11,20.0,3953.00
lyuks_hotel_4,Отель Люкс,2026-07-26,15,2,4,13.33,2968.00
victory_hotel_4,Гостиница Виктория,2026-07-26,30,6,12,20.0,4800.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-07-26,140,17,34,12.14,5341.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-07-26,56,50,93,89.29,3640.00
empire_hotel_3,Гостиница Империя,2026-07-26,49,10,18,20.41,5100.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-07-26,46,21,42,45.65,18000.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-07-26,28,8,16,28.57,8000.00
hotel_flagman_olkhona,Отель Флагман Ольхона,2026-07-26,15,2,4,13.33,9100.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-07-26,7,5,11,71.43,3608.00
best_eastern_hotel_zvezda,Отель Звезда,2026-07-26,65,27,54,41.54,7613.00
taiga_2,Отель Тайга,2026-07-26,101,57,88,56.44,5531.00
inn_business_hall,Отель Business Hall,2026-07-26,18,13,24,72.22,3790.00
bajkal_hotel,Отель Байкал,2026-07-26,72,34,68,47.22,11500.00
kupechesky_dvor_hotel,Отель Купеческий Дворъ,2026-07-26,14,6,12,42.86,6892.00
angara_hotel,Ангара Отель,2026-07-26,300,75,137,25.0,5250.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-07-26,67,14,14,20.9,3500.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-07-26,100,17,33,17.0,7500.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-07-26,25,35,75,100.0,3782.00
minihotel_albatros,Гостиница Альбатрос,2026-07-26,12,5,12,41.67,2900.00
aristokrat_hotel,Отель Аристократ,2026-07-26,12,5,9,41.67,4200.00
olkhonstory_guest_house,История Ольхона,2026-07-26,6,10,15,100.0,7941.00
otel_tsentral,Отель Централь,2026-07-26,48,4,8,8.33,10000.00
grand_baikal,Отель Гранд Байкал,2026-07-26,64,12,23,18.75,4253.00
baikal_forest_hotel,Отель Форест,2026-07-26,156,21,42,13.46,7193.00
marx_hotel,Отель Маркс,2026-07-26,26,5,10,19.23,6000.00
olkhon_inn,Olkhon Inn,2026-07-26,0,18,36,100.0,5700.00
hotel_nataly_2,Отель Натали,2026-07-26,12,3,5,25.0,4500.00
flagman_hotel_4,Отель Флагман,2026-07-26,13,5,11,38.46,6000.00
hotel_angara,Отель Ангара-Приоритет,2026-07-26,31,19,42,61.29,3800.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,2026-07-26,128,40,79,31.25,5250.00
hotel_aziyayevropa,Отель Азия-Европа,2026-07-26,19,4,8,21.05,7171.00
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,2026-07-26,0,2,4,100.0,2077.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-07-26,18,1,2,5.56,8340.00
gostevoy_dom_sunrise,Sunrise,2026-07-26,0,1,2,100.0,9400.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-07-26,15,6,9,40.0,5439.00
hotel_harats_inn,Отель Harat's inn,2026-07-26,12,11,22,91.67,4200.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-07-26,40,6,12,15.0,26433.75
bolshoe_puteshestvie_hotel,Кемпинг Отель Ольхон,2026-07-26,10,15,41,100.0,5442.00
lada_8,Отель Гостиница ЛАДА,2026-07-26,22,8,12,36.36,4600.00
hotel_olkhonhill,Отель Olkhon-hill,2026-07-26,17,16,32,94.12,6500.00
uda_2,Отель УДА,2026-07-26,45,30,48,66.67,1682.00
mini_hotel_vizit,Гостиница Визит,2026-07-26,8,3,7,37.5,2671.00
miniotel_gostinitsa_nerpenok,Нерпенок,2026-07-26,0,6,14,100.0,6431.00
podlemorie_hotel,Отель Подлеморье,2026-07-26,14,3,6,21.43,7500.00
beliy_sobol_parkhotel,Парк-отель Белый Соболь,2026-07-26,32,7,17,21.88,10640.00
guest_house_baykal,В объятиях Байкала,2026-07-26,0,2,4,100.0,7000.00
city_park_hotel_13,Меблированные комнаты City Park,2026-07-26,0,5,5,100.0,2565.00
montana_hostel,Меблированные комнаты Montana,2026-07-26,9,2,2,22.22,1000.00
alpari,Гостиница Альпари,2026-07-26,10,2,4,20.0,2400.00
baikal_view_hotel,Baikal View Hotel,2026-07-26,99,36,72,36.36,16544.00
baykal_guest_house_3,Меблированные комнаты Байкал,2026-07-26,0,8,14,100.0,3500.00
baykal_shale_guest_house,Байкал Шале,2026-07-26,11,3,6,27.27,5250.00
baza_otdykha_olkhon,База отдыха Ольхон,2026-07-26,50,28,78,56.0,5500.00
baykal_khan_hotel_olkhon,Отель Байкал-Хан Ольхон,2026-07-26,40,14,28,35.0,14750.00
gostevoy_dom_briz_3,Меблированные комнаты БРИЗ,2026-07-26,16,0,0,0.0,
amurskiy,Отель Амурский,2026-07-26,17,14,28,82.35,17900.00
lotos_hotel,Отель Лотос,2026-07-26,23,16,32,69.57,1200.00
maksi_hotel,Отель Макси,2026-07-26,2,1,1,50.0,3500.00
legend_of_baikal,Отель Легенда Байкала,2026-07-26,35,9,15,25.71,9375.00
miniotel_serdtse_baykala,Сердце Байкала,2026-07-26,0,4,6,100.0,14000.00
gostevoi_dom_margobai,Отель Маргобай,2026-07-26,14,21,31,100.0,1882.00
vera_baikal,Отель Вера Байкал,2026-07-26,38,18,36,47.37,7900.00
krestovaya_pad_hotel,Гостиница Крестовая падь,2026-07-26,27,0,0,0.0,
dauria_hotel_2,Отель Даурия,2026-07-26,4,0,0,0.0,
hotel_kurshavel_,Отель Куршавель,2026-07-26,15,14,29,93.33,4000.00
7_dorog,Гостиница 7 дорог,2026-07-26,19,7,16,36.84,6000.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-07-26,6,1,2,16.67,2700.00
mayak_hotel_listvyanka,Отель Маяк,2026-07-26,54,8,9,14.81,17050.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,2026-07-26,11,0,0,0.0,
flagman_hotel,Отель Флагман,2026-07-26,10,4,8,40.0,8000.00
glempingotel_yolki_recreation_camp,Елки,2026-07-26,0,0,0,0.0,
guesthouse_dudeevukh,Меблированные комнаты Дудеевых,2026-07-26,0,0,0,0.0,
hotel_barguzin,Меблированные комнаты Баргузин,2026-07-26,0,6,20,100.0,8000.00
legendy_baykala,Гостиница Легенды Байкала,2026-07-26,18,2,3,11.11,1150.00
azatai_park_hotel,"Парк-отель ""Азатай""",2026-07-26,0,14,28,100.0,14849.00
mihail_strogov,Отель Михаил Строгов,2026-07-26,20,2,2,10.0,4455.00
praskovya_guest_house,Отель Прасковья,2026-07-26,12,6,8,50.0,1800.00
gostinitsa_akademicheskaya,Отель Гостиница Академическая,2026-07-26,48,30,39,62.5,3000.00
parus_18,Курортный отель Парус,2026-07-26,17,0,0,0.0,
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-07-26,59,9,16,15.25,6000.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,2026-07-26,65,0,0,0.0,
matreshka_hotel,Отель Матрешка,2026-07-26,35,17,31,48.57,4674.00
miniotel_medveditsa,Меблированные комнаты Медведица,2026-07-26,0,7,14,100.0,4710.00
u_istoka_hotel,Гостиница У Истока,2026-07-26,24,0,0,0.0,
hotel_anastasiya_2,Отель ГК Анастасия,2026-07-26,26,28,56,100.0,12700.00
hotel_complex_baikalov_ostrog,Гостиница Байкалов Острог,2026-07-26,0,70,80,100.0,10500.00
larus,Отель Ларус,2026-07-26,14,0,0,0.0,
hotel_gostinitsa_avtovokzal,Отель Автовокзал,2026-07-26,22,5,5,22.73,2600.00
yolochka,Меблированные комнаты Ёлочка,2026-07-26,6,7,13,100.0,4000.00
magas,Отель на Перроне,2026-07-26,25,21,39,84.0,1800.00
lenatour,Отель  Ленатур,2026-07-26,8,7,18,87.5,3100.00
lakeplace_baikal_guest_house,Мебелированные комнаты Место у Озера Байкал (LakePlace Baikal),2026-07-26,0,0,0,0.0,
bajkalskie_sezonyi,Отель Парк Байкальские сезоны,2026-07-26,22,9,16,40.91,11600.00
minihotel_panda,Отель ДиаДэй,2026-07-26,9,1,2,11.11,4275.00
gostevoy_dom_holiday_park_on_olkhon,Holiday park on Olkhon,2026-07-26,0,3,6,100.0,4560.00
kheyvitsa_guest_house,Отель Гостевой Дом Хейвица,2026-07-26,8,1,2,12.5,7206.00
hotel_yubileinaya__2,Гостиница Юбилейная,2026-07-26,23,17,30,73.91,2443.00
gostinitsa_solntse,Гостиница Солнце,2026-07-26,58,5,9,8.62,8800.00
metelitsa_6,Отель Метелица,2026-07-26,5,5,9,100.0,2376.00
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,2026-07-26,10,0,0,0.0,
bely_bereg,Отель Белый берег,2026-07-26,5,4,10,80.0,8550.00
tri_kita_2,Отель Три Кита,2026-07-26,11,3,5,27.27,2600.00
domik_na_kholme_guest_house,Меблированные комнаты Домик на холме,2026-07-26,0,0,0,0.0,
luna_hotel_9,Отель Луна,2026-07-26,22,6,10,27.27,3000.00
gostinitsa_ustilim,Усть-Илим,2026-07-26,80,18,20,22.5,1750.00
kharbor,Отель Харбор,2026-07-26,7,8,11,100.0,1440.00
burduguz_hotel_2,Парк-Отель Бурдугуз,2026-07-26,69,0,0,0.0,
hotel_pushkin_2,Отель ПушкинЪ,2026-07-26,23,14,28,60.87,7325.00
aura_baykala_guest_house,Аура Байкала,2026-07-26,0,6,6,100.0,6000.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,2026-07-26,119,60,92,50.42,7755.00
baikalbabr,Baikal-babr,2026-07-26,0,0,0,0.0,
baikal_capsule_hostel,Baikal Capsule (Байкал Капсула),2026-07-26,0,8,8,100.0,1188.00
atlas_hotel_3,Гостиница Атлас,2026-07-26,29,4,8,13.79,5392.80
inn_oasis_2,База отдыха Оазис,2026-07-26,13,3,6,23.08,6000.00
tsentr_otdykha_dashi,Центр отдыха Да-ши,2026-07-26,20,8,16,40.0,11850.00
katantsa_hotel,Отель Катанца,2026-07-26,19,0,0,0.0,
baza_otdykha_akvamarin,Аквамарин,2026-07-26,35,1,4,2.86,14800.00
hotel_olimpiada,Олимпиада,2026-07-26,29,17,22,58.62,800.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,2026-07-26,7,1,1,14.29,1717.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,2026-07-26,22,14,28,63.64,6300.00
hotel_khotej,Отель Хотэй,2026-07-26,25,0,0,0.0,
tochka_baykala_hotel,Отель Точка Байкала,2026-07-26,38,0,0,0.0,
olkhon_house_guest_family_house,Olkhon Family House,2026-07-26,0,0,0,0.0,
meridian_7,Отель Меридиан,2026-07-26,33,11,22,33.33,5000.00
arena_on_sverdlov,"Меблированные комнаты общежитие ""Арена на Свердлова""",2026-07-26,0,14,20,100.0,3168.00
yupiter,Юпитер,2026-07-26,23,3,6,13.04,3000.00
saturn_8,Отель Сатурн,2026-07-26,23,4,8,17.39,3000.00
shelest,Shelest,2026-07-26,0,7,14,100.0,4960.00
the_hotel_on_volzhskaya,Гостиница на Волжской,2026-07-26,30,13,39,43.33,2823.00
hotelclub_ice,Отель Сибирская резиденция Лёд Байкала,2026-07-26,0,2,2,100.0,12000.00
international_hotel_sayen,SAYEN,2026-07-26,25,12,26,48.0,20000.00
nochleg_i_zavtrak_bb_shambala,Загородный отель Шамбала,2026-07-26,10,3,6,30.0,9000.00
hotel_rodina_grand_hotel_spa_irkutsk_5,Отель RODINA Grand Hotel & SPA Irkutsk 5*,2026-07-26,79,25,50,31.65,46000.00
aura_living_quarters,Меблированные комнаты Аура,2026-07-26,0,0,0,0.0,
v_samom_tsentre_irkutska_minihotel,Отель В Сердце Иркутска,2026-07-26,6,5,12,83.33,5400.00
irkutsk_city_lodge,Отель Иркутск Сити Лодж,2026-07-26,4,0,0,0.0,
momant_house_recreation_camp,Momant house,2026-07-26,0,0,0,0.0,
private_house_uedinenny_dom_na_beregu_zhivopisnoy_zavodi,Байкал 51,2026-07-26,0,1,1,100.0,24500.00
magnetit,Отель Магнетит,2026-07-26,55,32,45,58.18,2700.00
less_guest_house,Меблированные комнаты Лесс,2026-07-26,0,5,10,100.0,9900.00
dom_baykal_guest_house,Меблированные комнаты Дом Байкал,2026-07-26,15,3,8,20.0,3200.00
hotel_soyuz_2,Жилое помещение Союз,2026-07-26,84,79,158,94.05,5600.00
u_lukomorya_4,У Лукоморья,2026-07-26,0,0,0,0.0,
guest_house_vremena_goda,Времена Года,2026-07-26,24,0,0,0.0,
riderside,Гостиница Riverside,2026-07-26,8,2,4,25.0,3000.00
gostinitsa_undina,Отель Ундина,2026-07-26,30,0,0,0.0,
recreation_centre_baikal_rainbow,База отдыха Байкальская Радуга,2026-07-26,31,0,0,0.0,
tengis_park_hotel,Отель Тэнгис,2026-07-26,11,0,0,0.0,
green_hotel_,Грин Отель,2026-07-26,22,17,32,77.27,3543.75
royal_hotel_33,Отель Рояль,2026-07-26,27,0,0,0.0,
arena_g_irkutsk,Отель Арена Иркутск,2026-07-26,15,12,21,80.0,3128.00
vostochnaia,Гостиница Восточная,2026-07-26,26,0,0,0.0,
rodnye_berega_holiday_park_,База Отдыха Родные Берега,2026-07-26,26,0,0,0.0,
baza_otdykha_village_hvoy,Вилладж Хвоя,2026-07-26,0,6,10,100.0,8260.00
recreation_complex_altan,Парк-Отель Алтан,2026-07-26,25,1,1,4.0,47025.00
oktyabrskaya_minihotel,Октябрьская,2026-07-26,0,4,7,100.0,1500.00
dream_of_baikal_hotel,Отель Dream of Baikal,2026-07-26,19,0,0,0.0,
hotel_baikal_best_edelweiss,Отель Байкал Эдельвейс,2026-07-26,10,2,4,20.0,6756.00
gloria_20,Отель Глория,2026-07-26,14,1,1,7.14,6471.00
bajkalkemp,Байкал-кэмп,2026-07-26,0,1,4,100.0,1683.00
wind_lake_guest_house,Wind Lake,2026-07-26,15,0,0,0.0,
trakstop_38_2,Тракстоп 38,2026-07-26,11,1,1,9.09,9653.00
hotel_gostinitsa_dinamo,Отель Динамо,2026-07-26,39,21,39,53.85,1140.00
khoromy_recreation_camp,Хоромы,2026-07-26,0,28,47,100.0,12500.00
mir_baykala_hotel,Отель Мир Байкала,2026-07-26,29,1,2,3.45,13860.00
planeta_9,Планета,2026-07-26,33,11,22,33.33,2961.00
gostevoj_dom_endemik,Меблированные комнаты посуточная аренда,2026-07-26,0,2,3,100.0,8610.00
hotel_irbis,Отель Ирбис,2026-07-26,22,0,0,0.0,
home_hotel_apartments_home_wanted_on_piskunov_street,Апартаменты Home Hotel (Хоум Отель) на улице Пискунова,2026-07-26,0,2,2,100.0,3465.00
spektr_2,Спектр,2026-07-26,14,5,10,35.71,3031.00
v_gostyakh_u_dubrovskikh_guest_house,В гостях у ДУБРОВСКИХ,2026-07-26,0,0,0,0.0,
izumrud_hotel_7,Отель Изумруд,2026-07-26,9,12,18,100.0,3500.00
svetly_aparthotel,Отель Светлый,2026-07-26,6,5,10,83.33,4500.00
olkhon_2,Ольхон,2026-07-26,50,28,78,56.0,5445.00
siberia_9,Сибирь,2026-07-26,0,5,7,100.0,2178.00
guest_house_siberia_2,Меблированные комнаты Siberia,2026-07-26,0,0,0,0.0,
komilfo_2,Отель Комильфо,2026-07-26,12,7,7,58.33,3500.00
baykkalina_guest_house,БайкКалина,2026-07-26,0,3,5,100.0,8000.00
pekin_hotel,Отель Пекин,2026-07-26,86,75,150,87.21,5619.00
rezidentsii_rodina_irkutsk,Резиденции Rodina Irkutsk,2026-07-26,0,16,16,100.0,28000.00
profsoyuznaya_hotel_4,Отель Профсоюзная,2026-07-26,0,68,68,100.0,3230.00
hotel_arakhis,Отель Арахис,2026-07-26,8,4,6,50.0,4500.00
