ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-07-08,206,24,48,11.65,8000.00
hotel_nikola_2,Отель Никола,2026-07-08,27,12,24,44.44,6841.00
tajga_hotel,Отель Тайга,2026-07-08,44,2,4,4.55,5700.00
lyuks_hotel_4,Отель Люкс,2026-07-08,15,5,10,33.33,2473.00
yakovlev_hotel,Отель Яковлевъ,2026-07-08,25,7,14,28.0,4327.00
taiga_2,Отель Taiga,2026-07-08,101,43,73,42.57,5531.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-07-08,140,2,4,1.43,9001.00
hotel_flagman_olkhona,Отель Флагман Ольхона,2026-07-08,15,12,24,80.0,7121.00
victory_hotel_4,Гостиница Виктория,2026-07-08,30,13,26,43.33,4800.00
bajkal_hotel,Отель Байкал,2026-07-08,72,34,68,47.22,9500.00
empire_hotel_3,Гостиница Империя,2026-07-08,49,11,19,22.45,4700.00
malinovka_3,Малиновка,2026-07-08,0,3,7,100.0,2967.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-07-08,7,5,11,71.43,4434.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-07-08,56,64,113,100.0,4550.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-07-08,46,33,66,71.74,18000.00
hotel_nataly_2,Отель Натали,2026-07-08,12,2,3,16.67,4500.00
grand_baikal,Отель Гранд Байкал,2026-07-08,64,10,19,15.62,4253.00
best_eastern_hotel_zvezda,Отель Звезда,2026-07-08,65,51,102,78.46,8107.00
flagman_hotel_4,Отель Флагман,2026-07-08,13,6,9,46.15,6000.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-07-08,100,61,120,61.0,7300.00
minihotel_albatros,Гостиница Альбатрос,2026-07-08,12,6,16,50.0,2800.00
inn_business_hall,Отель Business Hall,2026-07-08,18,9,16,50.0,3790.00
angara_hotel,Ангара Отель,2026-07-08,300,74,132,24.67,5250.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-07-08,18,5,12,27.78,8340.00
lada_8,Отель Гостиница ЛАДА,2026-07-08,22,14,24,63.64,3100.00
aristokrat_hotel,Отель Аристократ,2026-07-08,12,9,15,75.0,5100.00
otel_tsentral,Отель Централь,2026-07-08,48,33,66,68.75,7900.00
olkhon_inn,Olkhon Inn,2026-07-08,0,27,54,100.0,5700.00
baikal_view_hotel,Baikal View Hotel,2026-07-08,99,114,228,100.0,10579.00
kupechesky_dvor_hotel,Отель Купеческий Дворъ,2026-07-08,14,7,14,50.0,7920.00
gostevoy_dom_sunrise,Sunrise,2026-07-08,0,6,14,100.0,8410.00
guest_house_na_obrucheva,Меблированные комнаты на Обручева,2026-07-08,0,2,4,100.0,4947.00
the_sky_of_lake_baikal,Небо Байкала,2026-07-08,0,2,6,100.0,3958.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-07-08,25,35,75,100.0,3782.00
miniotel_gostinitsa_nerpenok,Нерпенок,2026-07-08,0,4,10,100.0,5442.00
baikal_forest_hotel,Отель Форест,2026-07-08,156,19,38,12.18,7649.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-07-08,40,41,82,100.0,22443.75
baykal_guest_house_3,Меблированные комнаты Байкал,2026-07-08,0,8,12,100.0,2968.00
