ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
tajga_hotel,Отель Тайга,2026-08-31,44,31,73,70.45,3640.00
irkutsk_city_center,Отель Иркутск Сити Центр,2026-08-31,206,43,86,20.87,8000.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-08-31,56,30,54,53.57,3640.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-08-31,15,13,23,86.67,4956.15
angara_hotel,Ангара Отель,2026-08-31,300,94,158,31.33,4750.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-08-31,46,39,78,84.78,17100.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,2026-08-31,128,57,114,44.53,8700.00
evropa_hotel,Отель Европа,2026-08-31,58,51,97,87.93,5400.00
hotel_anastasiya_2,Отель ГК Анастасия,2026-08-31,26,28,53,100.0,8190.00
chastny_dom_na_peskakh_guest_house,Частный Дом На Песках,2026-08-31,0,5,12,100.0,2322.00
hotel_harats_inn,Отель Harat's inn,2026-08-31,12,5,10,41.67,5440.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-08-31,40,56,112,100.0,22443.75
grand_baikal,Отель Гранд Байкал,2026-08-31,64,11,20,17.19,3066.00
otel_irkut,Отель Иркут,2026-08-31,30,14,26,46.67,3350.00
hotel_nikola_2,Отель Никола,2026-08-31,27,43,88,100.0,6021.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-08-31,100,59,122,59.0,7000.00
wind_lake_guest_house,Wind Lake,2026-08-31,15,18,36,100.0,14639.00
hotel_nataly_2,Отель Натали,2026-08-31,12,6,10,50.0,3800.00
irkutsk,Отель Иркутск,2026-08-31,162,193,386,100.0,4100.00
podlemorie_hotel,Отель Подлеморье,2026-08-31,14,11,22,78.57,4800.00
lyuks_hotel_4,Отель Люкс,2026-08-31,15,9,19,60.0,2473.00
bajkal_hotel,Отель Байкал,2026-08-31,72,34,67,47.22,9500.00
vera_baikal,Отель Вера Байкал,2026-08-31,38,40,80,100.0,7400.00
baykal_shale_guest_house,Байкал Шале,2026-08-31,11,15,33,100.0,5194.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-08-31,28,36,87,100.0,7200.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-08-31,18,12,24,66.67,6960.00
yakovlev_hotel,Отель Яковлевъ,2026-08-31,25,10,21,40.0,3762.00
otel_tsentral,Отель Централь,2026-08-31,48,45,92,93.75,7505.00
hotel_ochagof,Отель Очагоф,2026-08-31,23,20,40,86.96,4421.00
kupechesky_dvor_hotel,Отель Купеческий Дворъ,2026-08-31,14,13,26,92.86,6922.00
baza_otdykha_gostiny_dvor_vdokhnovenie,Отель Гостиный Двор Вдохновение,2026-08-31,34,28,66,82.35,5000.00
empire_hotel_3,Гостиница Империя,2026-08-31,49,11,19,22.45,4500.00
larus,Отель Ларус,2026-08-31,14,4,8,28.57,3784.00
gostevoy_dom_sunrise,Sunrise,2026-08-31,0,3,7,100.0,7421.00
mayak_hotel_listvyanka,Отель Маяк,2026-08-31,54,0,0,0.0,
aristokrat_hotel,Отель Аристократ,2026-08-31,12,14,24,100.0,5100.00
guest_house_baykaliya,Байкалия,2026-08-31,0,0,0,0.0,
archi_apt_apartments,Отель Baikal Archi Apt,2026-08-31,7,5,11,71.43,3625.00
hotel_flagman_olkhona,Отель Флагман Ольхона,2026-08-31,15,18,36,100.0,8110.00
international_hotel_sayen,SAYEN,2026-08-31,25,21,42,84.0,20000.00
