ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
irkutsk_city_center,Отель Иркутск Сити Центр,2026-09-02,206,11,22,5.34,11000.00
bajkal_hotel,Отель Байкал,2026-09-02,72,47,93,65.28,9500.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-09-02,56,31,57,55.36,3640.00
tajga_hotel,Отель Тайга,2026-09-02,44,13,28,29.55,5200.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-09-02,15,10,19,66.67,3885.00
angara_hotel,Ангара Отель,2026-09-02,300,77,130,25.67,5250.00
hotel_anastasiya_2,Отель ГК Анастасия,2026-09-02,26,29,55,100.0,8190.00
hotel_nikola_2,Отель Никола,2026-09-02,27,23,48,85.19,5680.00
victory_hotel_4,Гостиница Виктория,2026-09-02,30,3,6,10.0,3800.00
hotel_harats_inn,Отель Harat's inn,2026-09-02,12,11,22,91.67,4352.00
evropa_hotel,Отель Европа,2026-09-02,58,13,29,22.41,5400.00
chastny_dom_na_peskakh_guest_house,Частный Дом На Песках,2026-09-02,0,3,7,100.0,2322.00
lyuks_hotel_4,Отель Люкс,2026-09-02,15,7,15,46.67,2473.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-09-02,100,46,97,46.0,7000.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-09-02,48,18,47,37.5,3500.00
grand_baikal,Отель Гранд Байкал,2026-09-02,64,12,23,18.75,3066.00
baykal_shale_guest_house,Байкал Шале,2026-09-02,11,10,21,90.91,4700.00
hotel_olkhonhill,Отель Olkhon-hill,2026-09-02,17,16,32,94.12,5500.00
otel_irkut,Отель Иркут,2026-09-02,30,10,20,33.33,3500.00
hotel_nataly_2,Отель Натали,2026-09-02,12,6,10,50.0,3800.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-09-02,46,21,42,45.65,18000.00
vera_baikal,Отель Вера Байкал,2026-09-02,38,10,20,26.32,9500.00
wind_lake_guest_house,Wind Lake,2026-09-02,15,11,22,73.33,14639.00
yakovlev_hotel,Отель Яковлевъ,2026-09-02,25,13,26,52.0,3386.00
otel_tsentral,Отель Централь,2026-09-02,48,37,78,77.08,7900.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-09-02,140,3,6,2.14,9001.00
podlemorie_hotel,Отель Подлеморье,2026-09-02,14,10,20,71.43,5500.00
baza_otdykha_gostiny_dvor_vdokhnovenie,Отель Гостиный Двор Вдохновение,2026-09-02,34,14,37,41.18,5000.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-09-02,40,37,74,92.5,22443.75
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-09-02,18,15,30,83.33,6960.00
miniotel_good_hotel,Мини-Отель Good Hotel,2026-09-02,6,1,2,16.67,2200.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-09-02,28,28,69,100.0,7000.00
bolshoe_puteshestvie_hotel,Кемпинг Отель Ольхон,2026-09-02,10,14,40,100.0,3755.00
gostevoy_dom_sunrise,Sunrise,2026-09-02,0,5,12,100.0,7421.00
larus,Отель Ларус,2026-09-02,14,4,8,28.57,3784.00
