ota_hotel_id,name,date,rooms_num,free_rooms_amount,max_capacity,available_rooms_percent,min_price
angara_hotel,Ангара Отель,2026-08-15,300,74,129,24.67,5250.00
azimut_aeroport_irkutsk_hotel,AZIMUT Отель Аэропорт Иркутск 4*,2026-08-15,100,49,95,49.0,7000.00
irkutsk_city_center,Отель Иркутск Сити Центр,2026-08-15,206,3,6,1.46,11000.00
ibis_irkutsk_center,Отель Ибис Иркутск Центр,2026-08-15,128,40,79,31.25,7750.00
rus_hotel_irkutsk,Гостиничный Комплекс Русь,2026-08-15,56,20,33,35.71,3640.00
dohodnyij_dom_listratvoj_butikhotel,Отель Доходный дом Листратовой,2026-08-15,15,12,18,80.0,3163.50
hotel_dacha_baikaleco,Семейный отель Дача БайкалЭко,2026-08-15,10,6,6,60.0,14250.00
vozdushnaya_gavan,Отель Воздушная Гавань,2026-08-15,140,28,56,20.0,5341.00
evropa_hotel,Отель Европа,2026-08-15,58,22,43,37.93,5400.00
bolshoe_puteshestvie_hotel,Кемпинг Отель Ольхон,2026-08-15,10,8,22,80.0,3953.00
gostevoy_dom_holiday_park_on_olkhon,Holiday park on Olkhon,2026-08-15,0,3,6,100.0,4320.00
bajkal_hotel,Отель Байкал,2026-08-15,72,39,78,54.17,9500.00
klubnyij_kvartal_apartments,Клубный Квартал,2026-08-15,67,19,19,28.36,3500.00
hotel_harats_inn,Отель Harat's inn,2026-08-15,12,10,20,83.33,4352.00
hotel_nataly_2,Отель Натали,2026-08-15,12,3,5,25.0,4500.00
victory_hotel_4,Гостиница Виктория,2026-08-15,30,15,30,50.0,4200.00
tajga_hotel,Отель Тайга,2026-08-15,44,7,14,15.91,7200.00
hotel_nuur_hotel,Отель Nuur Hotel,2026-08-15,28,2,3,7.14,7800.00
guest_house_na_obrucheva,Меблированные комнаты на Обручева,2026-08-15,0,1,3,100.0,6926.00
empire_hotel_3,Гостиница Империя,2026-08-15,49,11,19,22.45,4700.00
apartamentyi_v_irkutske,Меблированные комнаты в Иркутске,2026-08-15,0,1,2,100.0,2077.00
yakovlev_hotel,Отель Яковлевъ,2026-08-15,25,4,8,16.0,4138.00
otel_irkut,Отель Иркут,2026-08-15,30,13,26,43.33,4200.00
momant_house_recreation_camp,Momant house,2026-08-15,0,2,6,100.0,5937.00
best_eastern_hotel_zvezda,Отель Звезда,2026-08-15,65,39,78,60.0,6624.00
wind_lake_guest_house,Wind Lake,2026-08-15,15,3,7,20.0,26904.00
minihotel_albatros,Гостиница Альбатрос,2026-08-15,12,4,8,33.33,3200.00
miniotel_medveditsa,Меблированные комнаты Медведица,2026-08-15,0,8,15,100.0,4660.00
mini_hotel_vizit,Гостиница Визит,2026-08-15,8,3,7,37.5,2671.00
praskovya_guest_house,Отель Прасковья,2026-08-15,12,9,11,75.0,1979.00
hotel_olkhonhill,Отель Olkhon-hill,2026-08-15,17,14,28,82.35,6500.00
aura_baykala_guest_house,Аура Байкала,2026-08-15,0,4,4,100.0,5937.00
the_sky_of_lake_baikal,Небо Байкала,2026-08-15,0,1,1,100.0,3463.00
aristokrat_hotel,Отель Аристократ,2026-08-15,12,7,11,58.33,5100.00
lyuks_hotel_4,Отель Люкс,2026-08-15,15,10,20,66.67,2473.00
baykal_khan_listvyanka,Отель Байкал Хан п.Листвянка,2026-08-15,18,10,25,55.56,8340.00
hotel_premium_hotel_pushkin,Премиум-отель Пушкин,2026-08-15,46,33,66,71.74,17100.00
baikal_business_center_hotel,Отель Байкал Бизнес Центр,2026-08-15,59,8,15,13.56,5400.00
city_park_hotel_13,Меблированные комнаты City Park,2026-08-15,0,3,3,100.0,2361.00
otel_tsentral,Отель Централь,2026-08-15,48,23,46,47.92,8455.00
history_boutiquehotel,Отель HISTORY Бутик-отель и СПА,2026-08-15,40,21,42,52.5,24438.75
parus_18,Курортный отель Парус,2026-08-15,17,11,25,64.71,5900.00
mayak_hotel_listvyanka,Отель Маяк,2026-08-15,54,25,47,46.3,7000.00
podlemorie_hotel,Отель Подлеморье,2026-08-15,14,3,6,21.43,7500.00
azatai_park_hotel,"Парк-отель ""Азатай""",2026-08-15,0,18,35,100.0,14849.00
gostevoy_dom_sunrise,Sunrise,2026-08-15,0,1,3,100.0,10389.00
malinovka_3,Малиновка,2026-08-15,0,3,10,100.0,5440.00
baza_otdykha_olkhon,База отдыха Ольхон,2026-08-15,50,34,94,68.0,4936.00
lotos_hotel,Отель Лотос,2026-08-15,23,13,26,56.52,2500.00
baikal_forest_hotel,Отель Форест,2026-08-15,156,30,60,19.23,9044.00
montana_hostel,Меблированные комнаты Montana,2026-08-15,9,10,10,100.0,800.00
international_hotel_sayen,SAYEN,2026-08-15,25,13,28,52.0,20000.00
vera_baikal,Отель Вера Байкал,2026-08-15,38,10,20,26.32,7900.00
bajkal_severnoe_more_hotel,Отель Байкал - Северное Море,2026-08-15,119,91,155,76.47,5966.00
baikalbabr,Baikal-babr,2026-08-15,0,4,8,100.0,8407.00
gostevoj_dom_na_zvezdinskoj,Отель на Звездинской,2026-08-15,25,35,75,100.0,3750.00
alaniya,Алания,2026-08-15,0,4,8,100.0,3958.00
larus,Отель Ларус,2026-08-15,14,4,8,28.57,5214.00
atlas_hotel_3,Гостиница Атлас,2026-08-15,29,8,17,27.59,4622.40
baza_otdykha_gostiny_dvor_vdokhnovenie,Отель Гостиный Двор Вдохновение,2026-08-15,34,8,11,23.53,5500.00
burduguz_hotel_2,Парк-Отель Бурдугуз,2026-08-15,69,1,2,1.45,31025.00
hotel_flagman_olkhona,Отель Флагман Ольхона,2026-08-15,15,15,31,100.0,8110.00
olkhon_inn,Olkhon Inn,2026-08-15,0,38,76,100.0,6650.00
baykal_guest_house_3,Меблированные комнаты Байкал,2026-08-15,0,7,9,100.0,3463.00
flagman_hotel,Отель Флагман,2026-08-15,10,4,8,40.0,6500.00
grand_baikal,Отель Гранд Байкал,2026-08-15,64,11,22,17.19,5737.00
7_dorog,Гостиница 7 дорог,2026-08-15,19,8,17,42.11,4750.00
baza_otdykha_village_hvoy,Вилладж Хвоя,2026-08-15,0,4,9,100.0,8173.00
hotel_nikola_2,Отель Никола,2026-08-15,27,8,16,29.63,8693.00
solnechny_guest_house_7,Cолнечный,2026-08-15,0,1,2,100.0,1182.00
archi_apt_apartments,Отель Baikal Archi Apt,2026-08-15,7,2,4,28.57,3702.00
inn_business_hall,Отель Business Hall,2026-08-15,18,10,20,55.56,4420.00
mihail_strogov,Отель Михаил Строгов,2026-08-15,20,10,15,50.0,3909.00
izumrud_hotel_7,Отель Изумруд,2026-08-15,9,11,15,100.0,3463.00
legendy_baykala,Гостиница Легенды Байкала,2026-08-15,18,5,8,27.78,1137.00
guest_house_baykal,В объятиях Байкала,2026-08-15,0,5,10,100.0,7000.00
magas,Отель на Перроне,2026-08-15,25,17,33,68.0,1483.00
gostevoj_dom_otdyih_na_bajkale,Отель Отдых на Байкале,2026-08-15,11,5,10,45.45,2972.00
nochleg_i_zavtrak_bb_shambala,Загородный отель Шамбала,2026-08-15,10,2,4,20.0,6679.00
smart_hotel_kdo_irkutsk_hotel,Отель Smart Hotel Иркутск,2026-08-15,7,3,5,42.86,1699.00
guesthouse_dudeevukh,Меблированные комнаты Дудеевых,2026-08-15,0,2,5,100.0,4037.00
taiga_2,Отель Тайга,2026-08-15,101,57,86,56.44,5531.00
miniotel_gostinitsa_nerpenok,Нерпенок,2026-08-15,0,8,20,100.0,6431.00
miniotel_serdtse_baykala,Сердце Байкала,2026-08-15,0,4,7,100.0,13853.00
hotel_sozvezdie_baikala,Отель Созвездие Байкала,2026-08-15,22,13,26,59.09,4400.00
uda_2,Отель УДА,2026-08-15,45,30,38,66.67,1682.00
gostinitsa_akademicheskaya,Отель Гостиница Академическая,2026-08-15,48,11,20,22.92,4400.00
kheyvitsa_guest_house,Отель Гостевой Дом Хейвица,2026-08-15,8,6,12,75.0,5244.00
matreshka_hotel,Отель Матрешка,2026-08-15,35,30,54,85.71,4487.00
hotel_kurshavel_,Отель Куршавель,2026-08-15,15,13,27,86.67,4000.00
baikal_view_hotel,Baikal View Hotel,2026-08-15,99,63,128,63.64,11574.00
lada_8,Отель Гостиница ЛАДА,2026-08-15,22,13,28,59.09,4600.00
artrezidentsiya_port_olhon,Арт-отель Порт Ольхон,2026-08-15,65,27,52,41.54,11500.00
